"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CRI","HHSAV","TOT","PC_HHDI","A","2012",0.928948497921985,
"CRI","HHSAV","TOT","PC_HHDI","A","2013",1.60581298931198,
"CRI","HHSAV","TOT","PC_HHDI","A","2014",0.739921118518307,
"CRI","HHSAV","TOT","PC_HHDI","A","2015",1.7223990365087,
"CRI","HHSAV","TOT","PC_HHDI","A","2016",4.61257731128365,
"CRI","HHSAV","TOT","PC_HHDI","A","2017",4.65996373090292,
"LTU","HHSAV","TOT","PC_HHDI","A","2004",4.64570566525891,
"LTU","HHSAV","TOT","PC_HHDI","A","2005",-0.273625849480144,
"LTU","HHSAV","TOT","PC_HHDI","A","2006",0.932495136543253,
"LTU","HHSAV","TOT","PC_HHDI","A","2007",-8.81718452462337,
"LTU","HHSAV","TOT","PC_HHDI","A","2008",-4.66001542798121,
"LTU","HHSAV","TOT","PC_HHDI","A","2009",1.22068797257647,
"LTU","HHSAV","TOT","PC_HHDI","A","2010",4.33422439732162,
"LTU","HHSAV","TOT","PC_HHDI","A","2011",0.555531438352826,
"LTU","HHSAV","TOT","PC_HHDI","A","2012",-1.09547072039943,
"LTU","HHSAV","TOT","PC_HHDI","A","2013",-1.67399538785667,
"LTU","HHSAV","TOT","PC_HHDI","A","2014",-3.82032685611272,
"LTU","HHSAV","TOT","PC_HHDI","A","2015",-3.69244782392001,
"LTU","HHSAV","TOT","PC_HHDI","A","2016",-1.0975716027784,
"LTU","HHSAV","TOT","PC_HHDI","A","2017",-3.87218258912574,
"LTU","HHSAV","TOT","PC_HHDI","A","2018",-3.7355290777151,
"LTU","HHSAV","TOT","PC_HHDI","A","2019",-0.155515994374023,
"LTU","HHSAV","TOT","PC_HHDI","A","2020",9.00357030620648,
"COL","HHSAV","TOT","PC_HHDI","A","2005",7.83478565093933,
"COL","HHSAV","TOT","PC_HHDI","A","2006",8.74163368118028,
"COL","HHSAV","TOT","PC_HHDI","A","2007",9.41093609937252,
"COL","HHSAV","TOT","PC_HHDI","A","2008",8.40217574558329,
"COL","HHSAV","TOT","PC_HHDI","A","2009",8.48236545557292,
"COL","HHSAV","TOT","PC_HHDI","A","2010",7.95175357977772,
"COL","HHSAV","TOT","PC_HHDI","A","2011",7.4490475119061,
"COL","HHSAV","TOT","PC_HHDI","A","2012",7.7847567424077,
"COL","HHSAV","TOT","PC_HHDI","A","2013",8.4401460188724,
"COL","HHSAV","TOT","PC_HHDI","A","2014",8.60483028817313,
"COL","HHSAV","TOT","PC_HHDI","A","2015",8.23665657571263,
"COL","HHSAV","TOT","PC_HHDI","A","2016",8.52650128778636,
"COL","HHSAV","TOT","PC_HHDI","A","2017",8.67974426595869,
"COL","HHSAV","TOT","PC_HHDI","A","2018",8.65512173864032,
"COL","HHSAV","TOT","PC_HHDI","A","2019",7.49048518471754,
